,unique_key,complaint_description,source,status,status_change_date,created_date,last_update_date,close_date,incident_address,street_number,street_name,city,incident_zip,county,state_plane_x_coordinate,state_plane_y_coordinate,latitude,longitude,location,council_district_code,map_page,map_tile
1210,14-00003217,ARR Brush and Bulk,Phone,Closed,2014-01-08 15:49:13+00:00,2014-01-06 13:25:08+00:00,2014-01-08 15:49:13+00:00,2014-01-08 15:49:13+00:00,"8202 SHENANDOAH DR, AUSTIN, TX",8202,SHENANDOAH,AUSTIN,78753,TRAVIS,3129358.8532865,10098772.7517366,30.34411381,-97.69305346,"(30.34411381, -97.69305346)",0,526P,ML29
1211,14-00004577,Traffic Signal - Maintenance,Phone,Closed,2014-01-08 15:49:38+00:00,2014-01-08 13:17:42+00:00,2014-01-08 15:49:38+00:00,2014-01-08 15:49:38+00:00,"S IH 35 SVRD NB &E RIVERSIDE DR, AUSTIN, TX",,S IH 35 SVRD NB &E RIVERSIDE DR,AUSTIN,78741,,3116983.93000001,10063458.72,30.24784257,-97.73488804,"(30.24784257, -97.73488804)",0,615K,MJ20
1212,14-00002987,ARR Brush and Bulk,Phone,Closed,2014-01-08 15:49:41+00:00,2014-01-06 08:30:46+00:00,2014-01-08 15:49:42+00:00,2014-01-08 15:49:41+00:00,"3904 SYCAMORE DR, AUSTIN, TX",3904,SYCAMORE,AUSTIN,78722,TRAVIS,3123817.40469331,10079902.7806868,30.29260378,-97.71202536,"(30.29260378, -97.71202536)",0,585D,MK24
1213,14-00003004,ARR Brush and Bulk,Phone,Closed,2014-01-08 15:50:17+00:00,2014-01-06 08:53:37+00:00,2014-01-08 15:50:17+00:00,2014-01-08 15:50:17+00:00,"3813 CHERRYWOOD RD, AUSTIN, TX",3813,CHERRYWOOD,AUSTIN,78722,TRAVIS,3123376.48433798,10079616.6640117,30.29184585,-97.71344336,"(30.29184585, -97.71344336)",0,585D,MK24
1214,14-00004644,Code Compliance,Web,Closed,2014-01-08 15:51:24+00:00,2014-01-08 15:36:31+00:00,2014-01-08 15:51:25+00:00,2014-01-08 15:51:24+00:00,"4307 CASWELL AVE, AUSTIN, TX",4307,CASWELL,AUSTIN,78751,TRAVIS,3120611.25,10083727.0,30.30332325,-97.72189674,"(30.30332325, -97.72189674)",0,555U,MK25
1215,14-00004389,Loose Dog,Phone,Closed,2014-01-08 15:52:26+00:00,2014-01-08 08:44:24+00:00,2014-01-08 14:54:23+00:00,2014-01-08 15:52:26+00:00,"S MOPAC EXPY SVRD NB &W WILLIAM CANNON DR, AUSTIN, TX",,S MOPAC EXPY SVRD NB &W WILLIAM CANNON DR,AUSTIN,78749,TRAVIS,3085216.09999999,10052480.2,30.21966449,-97.83625183,"(30.21966449, -97.83625183)",0,642H,MD18
1216,14-00001597,Traffic Calming,Phone,Closed,2014-01-08 15:55:58+00:00,2014-01-03 13:31:39+00:00,2014-01-08 15:55:59+00:00,2014-01-08 15:55:58+00:00,"2100 COLUMBIA CV, AUSTIN, TX",2100,COLUMBIA,AUSTIN,78723,TRAVIS,3132575.55414399,10090045.8774077,30.31991489,-97.68351784,"(30.31991489, -97.68351784)",0,556L,MM26
1217,14-00004637,Code Compliance,Phone,Closed,2014-01-08 15:59:41+00:00,2014-01-08 15:28:21+00:00,2014-01-08 15:59:41+00:00,2014-01-08 15:59:41+00:00,"1100 SUMMIT ST, AUSTIN, TX",1100,SUMMIT,AUSTIN,78741,TRAVIS,3117796.3579006,10062753.3544283,30.24585143,-97.73236801,"(30.24585143, -97.73236801)",0,615K,MJ20
1218,14-00004638,Traffic Signal - Maintenance,Phone,Closed,2014-01-08 16:01:29+00:00,2014-01-08 15:28:43+00:00,2014-01-08 16:01:30+00:00,2014-01-08 16:01:29+00:00,"STECK AVE & SHOAL CREEK BLVD, AUSTIN, TX",,STECK AVE & SHOAL CREEK BLVD,AUSTIN,78757,,3114793.25,10106519.0,30.3663493,-97.73864346,"(30.3663493, -97.73864346)",0,525B,MJ30
1219,14-00004609,Loose Dog,Phone,Closed,2014-01-08 16:02:27+00:00,2014-01-08 14:23:42+00:00,2014-01-08 15:04:24+00:00,2014-01-08 16:02:27+00:00,"N FM 620 RD & DEERBROOK TRL, AUSTIN, TX",,N FM 620 RD & DEERBROOK TRL,AUSTIN,78613,WILLIAMSON,3091293.75,10141462.0,30.46388956,-97.81062616,"(30.46388956, -97.81062616)",0,433G,MF39
1220,14-00004662,Code Compliance,Phone,Closed,2014-01-08 16:02:53+00:00,2014-01-08 15:59:37+00:00,2014-01-08 16:02:54+00:00,2014-01-08 16:02:53+00:00,"1203 GARDEN ST, AUSTIN, TX",1203,GARDEN,AUSTIN,78702,TRAVIS,3117343.82128145,10066917.9512332,30.25732831,-97.73349255,"(30.25732831, -97.73349255)",0,615B,MJ21
1221,14-00004547,Traffic Signal - Maintenance,Phone,Closed,2014-01-08 16:03:34+00:00,2014-01-08 12:35:03+00:00,2014-01-08 16:03:35+00:00,2014-01-08 16:03:34+00:00,"6300 BRUSH COUNTRY RD, AUSTIN, TX",6300,BRUSH COUNTRY,AUSTIN,78749,,3083222.65126977,10055063.6985322,30.22688912,-97.84237851,"(30.22688912, -97.84237851)",0,612Z,MD19
1222,14-00004654,Code Compliance,Phone,Closed,2014-01-08 16:07:49+00:00,2014-01-08 15:50:25+00:00,2014-01-08 16:07:50+00:00,2014-01-08 16:07:49+00:00,"1404 E 11TH ST, AUSTIN, TX",1404,11TH,AUSTIN,78702,TRAVIS,3119544.56521617,10070909.166848,30.2681579,-97.72622778,"(30.2681579, -97.72622778)",0,585U,MK22
1223,14-00004561,Animal Control - Assistance Request,Phone,Closed,2014-01-08 16:12:28+00:00,2014-01-08 12:55:47+00:00,2014-01-08 15:14:25+00:00,2014-01-08 16:12:28+00:00,"5813 MELODY LN, AUSTIN, TX",5813,MELODY,AUSTIN,78724,TRAVIS,3168254.20468625,10067308.3006708,30.25502862,-97.57226246,"(30.25502862, -97.57226246)",0,619F,MS21
1224,14-00004393,Loose Dog,Phone,Closed,2014-01-08 16:12:29+00:00,2014-01-08 08:49:53+00:00,2014-01-08 15:14:26+00:00,2014-01-08 16:12:29+00:00,"1010 TURTLE CREEK BLVD, AUSTIN, TX",1010,TURTLE CREEK,AUSTIN,78745,TRAVIS,3099866.6955388,10047685.7701191,30.20557271,-97.79022604,"(30.20557271, -97.79022604)",0,644N,MG17
1225,14-00004438,Animal Control - Assistance Request,Phone,Closed,2014-01-08 16:12:34+00:00,2014-01-08 09:51:10+00:00,2014-01-08 15:14:31+00:00,2014-01-08 16:12:34+00:00,"1012 S 5TH ST A, AUSTIN, TX",1012,5TH,AUSTIN,78704,TRAVIS,3109713.97946695,10065981.3096375,30.2552416,-97.75772084,"(30.2552416, -97.75772084)",0,614H,MH21
1226,14-00001474,Traffic Calming,Phone,Closed,2014-01-08 16:19:54+00:00,2014-01-03 10:14:36+00:00,2014-01-08 16:19:54+00:00,2014-01-08 16:19:54+00:00,"1005 E APPLEGATE DR, AUSTIN, TX",1005,APPLEGATE,AUSTIN,78753,TRAVIS,3134235.83094645,10107131.7222999,30.36677194,-97.67696434,"(30.36677194, -97.67696434)",0,526D,MM30
1227,14-00003084,Animal Control - Assistance Request,Phone,Closed,2014-01-08 16:22:32+00:00,2014-01-06 10:50:18+00:00,2014-01-08 15:24:29+00:00,2014-01-08 16:22:32+00:00,"4605 ALF AVE, AUSTIN, TX",4605,ALF,AUSTIN,78721,TRAVIS,3129903.22730484,10071345.6843924,30.26868615,-97.69339143,"(30.26868615, -97.69339143)",0,586T,ML22
1228,14-00004236,Animal - Proper Care,Phone,Closed,2014-01-08 16:27:32+00:00,2014-01-07 19:42:26+00:00,2014-01-08 15:29:29+00:00,2014-01-08 16:27:32+00:00,"6405 DEL MONTE RD, AUSTIN, TX",6405,DEL MONTE,AUSTIN,78741,TRAVIS,3131055.34480348,10061206.137297,30.24073922,-97.69050591,"(30.24073922, -97.69050591)",0,616P,ML20
1229,14-00003993,Traffic Engineering - General,Phone,Closed,2014-01-08 16:29:44+00:00,2014-01-07 13:06:29+00:00,2014-01-08 16:29:45+00:00,2014-01-08 16:29:44+00:00,"E 51ST ST & BERKMAN DR, AUSTIN, TX",,E 51ST ST & BERKMAN DR,AUSTIN,78723,TRAVIS,3127867.5,10084110.0,30.30390565,-97.69888069,"(30.30390565, -97.69888069)",0,556S,ML25
1230,14-00004684,Traffic Signal - Maintenance,Phone,Closed,2014-01-08 16:30:26+00:00,2014-01-08 16:26:49+00:00,2014-01-08 16:30:27+00:00,2014-01-08 16:30:26+00:00,"AIRPORT BLVD &N LAMAR BLVD, AUSTIN, TX",,AIRPORT BLVD &N LAMAR BLVD,AUSTIN,78752,,3121270.83,10096222.59,30.33762904,-97.71887669,"(30.33762904, -97.71887669)",0,525Z,MK28
1231,14-00004210,Animal Control - Assistance Request,Phone,Closed,2014-01-08 16:37:30+00:00,2014-01-07 19:00:36+00:00,2014-01-08 15:39:27+00:00,2014-01-08 16:37:30+00:00,"2103 CONESTOGA TRL A, AUSTIN, TX",2103,CONESTOGA,AUSTIN,78744,TRAVIS,3110660.28903091,10043977.8264285,30.1946972,-97.75633874,"(30.1946972, -97.75633874)",0,644Z,MH16
1232,14-00004563,Animal Control - Assistance Request,Phone,Closed,2014-01-08 16:37:33+00:00,2014-01-08 12:58:36+00:00,2014-01-08 15:39:29+00:00,2014-01-08 16:37:33+00:00,"3464 WILLOWRUN DR C, AUSTIN, TX",3464,WILLOWRUN,AUSTIN,78704,TRAVIS,3111186.95062177,10055121.0875781,30.22529468,-97.75385437,"(30.22529468, -97.75385437)",0,644D,MH18
1233,14-00004386,Animal Control - Assistance Request,Phone,Closed,2014-01-08 16:52:31+00:00,2014-01-08 08:40:57+00:00,2014-01-08 15:54:28+00:00,2014-01-08 16:52:31+00:00,"4004 NORTH HILLS DR, AUSTIN, TX",4004,NORTH HILLS,AUSTIN,78731,TRAVIS,3106714.03904828,10103113.8130069,30.35750443,-97.76450424,"(30.35750443, -97.76450424)",0,524G,MH30
1234,14-00002471,Loose Dog,Phone,Closed,2014-01-08 16:57:31+00:00,2014-01-05 07:57:12+00:00,2014-01-08 15:59:28+00:00,2014-01-08 16:57:31+00:00,"VALLEY GLEN RD & PICADILLY DR, PFLUGERVILLE, TX",,VALLEY GLEN RD & PICADILLY DR,PFLUGERVILLE,78660,TRAVIS,3145141.89,10142975.79,30.46457957,-97.63964046,"(30.46457957, -97.63964046)",0,437G,MP39
1235,14-00004378,Loose Dog,Phone,Closed,2014-01-08 16:57:34+00:00,2014-01-08 08:29:28+00:00,2014-01-08 15:59:30+00:00,2014-01-08 16:57:34+00:00,"6905 FENCE LINE DR, AUSTIN, TX",6905,FENCE LINE,AUSTIN,78749,TRAVIS,3081257.92719448,10053533.8878888,30.22280464,-97.84870607,"(30.22280464, -97.84870607)",0,642C,MD18
1236,14-00001433,Loose Dog,Phone,Closed,2014-01-08 17:07:32+00:00,2014-01-03 09:37:39+00:00,2014-01-08 16:09:29+00:00,2014-01-08 17:07:32+00:00,"10612 GEORGIAN DR, AUSTIN, TX",10612,GEORGIAN,AUSTIN,78753,TRAVIS,3131540.75,10109508.0,30.37348057,-97.68532842,"(30.37348057, -97.68532842)",0,496U,MM31
1237,14-00004576,Animal Control - Assistance Request,Phone,Closed,2014-01-08 17:07:34+00:00,2014-01-08 13:14:31+00:00,2014-01-08 16:09:31+00:00,2014-01-08 17:07:34+00:00,"10714 SAN JOSE AVE, AUSTIN, TX",10714,SAN JOSE,AUSTIN,78617,TRAVIS,3138670.59295911,10027710.6167402,30.14816758,-97.66893746,"(30.14816758, -97.66893746)",0,706H,MM12
1238,14-00002802,Loose Dog,Phone,Closed,2014-01-08 17:12:33+00:00,2014-01-05 17:05:17+00:00,2014-01-08 16:14:30+00:00,2014-01-08 17:12:33+00:00,"17904 MASI LOOP, PFLUGERVILLE, TX",17904,MASI,PFLUGERVILLE,78660,TRAVIS,3169227.02142527,10136333.8226129,30.44469619,-97.56373981,"(30.44469619, -97.56373981)",0,439T,MS37
1239,14-00001620,Animal Bite,Phone,Closed,2014-01-08 17:22:33+00:00,2014-01-03 14:03:24+00:00,2014-01-08 16:24:30+00:00,2014-01-08 17:22:33+00:00,"8885 RESEARCH BLVD NB 1160, AUSTIN, TX",8885,RESEARCH BLVD,AUSTIN,78758,TRAVIS,3120711.82295965,10107954.3183325,30.36991385,-97.71977457,"(30.36991385, -97.71977457)",0,495Y,MK31
1240,14-00004485,Loose Dog,Phone,Closed,2014-01-08 17:22:35+00:00,2014-01-08 11:15:21+00:00,2014-01-08 16:24:32+00:00,2014-01-08 17:22:35+00:00,"2805 JADEWOOD CT, AUSTIN, TX",2805,JADEWOOD,AUSTIN,78748,TRAVIS,3084781.17163873,10036971.1234286,30.17705868,-97.83872955,"(30.17705868, -97.83872955)",0,672M,MD14
1241,14-00003929,Loose Dog,Phone,Closed,2014-01-08 17:22:37+00:00,2014-01-07 11:35:03+00:00,2014-01-08 16:24:34+00:00,2014-01-08 17:22:37+00:00,"8600 N FM 620 RD, AUSTIN, TX",8600,620,AUSTIN,78726,TRAVIS,3081106.16756926,10127148.092144,30.42517287,-97.84397111,"(30.42517287, -97.84397111)",0,462M,MD35
1242,14-00004726,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-08 17:23:02+00:00,2014-01-08 17:15:36+00:00,2014-01-08 17:23:02+00:00,2014-01-08 17:23:02+00:00,"1307 BRENTWOOD ST, AUSTIN, TX",1307,BRENTWOOD,AUSTIN,78757,TRAVIS,3118360.22748861,10095985.0228549,30.33716374,-97.72811826,"(30.33716374, -97.72811826)",0,525Y,MK28
1243,14-00004721,Traffic Signal - Dig Tess Request,Phone,Closed,2014-01-08 17:23:28+00:00,2014-01-08 17:12:21+00:00,2014-01-08 17:23:29+00:00,2014-01-08 17:23:28+00:00,"4603 BANDERA RD, AUSTIN, TX",4603,BANDERA,AUSTIN,78721,TRAVIS,3132839.58922676,10077009.4927018,30.28406297,-97.6836653,"(30.28406297, -97.6836653)",0,586L,MM23
1244,14-00003395,Loose Dog,Phone,Closed,2014-01-08 17:37:35+00:00,2014-01-06 16:18:22+00:00,2014-01-08 16:39:32+00:00,2014-01-08 17:37:35+00:00,"12700 JOHNSON LN, AUSTIN, TX",12700,JOHNSON,AUSTIN,78652,TRAVIS,3081940.40419383,10022769.2737188,30.13819435,-97.84872119,"(30.13819435, -97.84872119)",0,702Q,MD11
1245,14-00004743,Sign - Traffic Sign Emergency,Phone,Closed,2014-01-08 17:43:13+00:00,2014-01-08 17:33:10+00:00,2014-01-08 17:43:14+00:00,2014-01-08 17:43:13+00:00,"E 4TH ST & NAVASOTA ST, AUSTIN, TX",,E 4TH ST & NAVASOTA ST,AUSTIN,78702,TRAVIS,3118603.75,10068607.0,30.26189021,-97.72937785,"(30.26189021, -97.72937785)",0,615C,MK21
1246,14-00003529,ARR Missed Recycling,Phone,Closed,2014-01-08 18:06:39+00:00,2014-01-06 17:42:12+00:00,2014-01-08 18:06:39+00:00,2014-01-08 18:06:39+00:00,"10600 RAZIL CT, AUSTIN, TX",10600,RAZIL,AUSTIN,78748,TRAVIS,3088691.08297774,10031185.203291,30.16091228,-97.82677162,"(30.16091228, -97.82677162)",0,673W,ME13
1247,14-00003526,ARR Missed Yard Trimmings /Organics,Phone,Closed,2014-01-08 18:07:50+00:00,2014-01-06 17:40:47+00:00,2014-01-08 18:07:50+00:00,2014-01-08 18:07:50+00:00,"5709 GORHAM GLEN LN, AUSTIN, TX",5709,GORHAM GLEN,AUSTIN,78739,TRAVIS,3070100.22554334,10040298.73,30.18710267,-97.88494704,"(30.18710267, -97.88494704)",0,671D,MB15
1248,14-00003570,ARR Missed Recycling,Phone,Closed,2014-01-08 18:13:18+00:00,2014-01-06 18:27:40+00:00,2014-01-08 18:13:18+00:00,2014-01-08 18:13:18+00:00,"12809 NOCHE CLARA DR, AUSTIN, TX",12809,NOCHE CLARA,AUSTIN,78617,TRAVIS,3153130.44290992,10035468.5507188,30.16853184,-97.62260588,"(30.16853184, -97.62260588)",0,678N,MQ14
1249,14-00003486,ARR Missed Recycling,Phone,Closed,2014-01-08 18:14:55+00:00,2014-01-06 17:15:36+00:00,2014-01-08 18:14:56+00:00,2014-01-08 18:14:55+00:00,"11209 CURRIN LN, AUSTIN, TX",11209,CURRIN,AUSTIN,78748,TRAVIS,3083119.88703646,10029822.7635849,30.15751102,-97.84449176,"(30.15751102, -97.84449176)",0,672Y,MD13
1250,14-00003483,ARR Missed Yard Trimmings /Organics,Phone,Closed,2014-01-08 18:18:38+00:00,2014-01-06 17:14:06+00:00,2014-01-08 18:18:39+00:00,2014-01-08 18:18:38+00:00,"6704 ROSEBOROUGH DR, AUSTIN, TX",6704,ROSEBOROUGH,AUSTIN,78747,TRAVIS,3116670.19879243,10031066.3812261,30.15882176,-97.7382743,"(30.15882176, -97.7382743)",0,675X,MJ13
1251,14-00003546,ARR Missed Recycling,Phone,Closed,2014-01-08 18:18:42+00:00,2014-01-06 17:58:40+00:00,2014-01-08 18:18:43+00:00,2014-01-08 18:18:42+00:00,"11317 CANTERBURY TALES LN, AUSTIN, TX",11317,CANTERBURY TALES,AUSTIN,78748,TRAVIS,3087680.41327303,10029296.6387725,30.15578343,-97.83010318,"(30.15578343, -97.83010318)",0,703A,ME12
1252,14-00002714,ARR Missed Recycling,Phone,Closed,2014-01-08 18:19:51+00:00,2014-01-05 14:53:50+00:00,2014-01-08 18:19:52+00:00,2014-01-08 18:19:51+00:00,"2115 E 9TH ST A, AUSTIN, TX",2115,9TH,AUSTIN,78702,TRAVIS,3122207.00796094,10069234.6810529,30.26338319,-97.71792108,"(30.26338319, -97.71792108)",0,585Z,MK22
1253,14-00003536,ARR Missed Recycling,Phone,Closed,2014-01-08 18:21:20+00:00,2014-01-06 17:51:12+00:00,2014-01-08 18:21:21+00:00,2014-01-08 18:21:20+00:00,"1613 MELIBEE TRL, AUSTIN, TX",1613,MELIBEE,AUSTIN,78748,TRAVIS,3087159.28972208,10028887.4812608,30.15469094,-97.8317807,"(30.15469094, -97.8317807)",0,703A,ME12
1254,14-00003476,ARR Missed Recycling,Phone,Closed,2014-01-08 18:22:14+00:00,2014-01-06 17:07:55+00:00,2014-01-08 18:22:15+00:00,2014-01-08 18:22:14+00:00,"2105 SCHULLE AVE, AUSTIN, TX",2105,SCHULLE,AUSTIN,78703,TRAVIS,3103601.81442842,10081764.4156749,30.29901486,-97.7759253,"(30.29901486, -97.7759253)",0,554X,MG25
1255,14-00002627,ARR Missed Recycling,Phone,Closed,2014-01-08 18:23:13+00:00,2014-01-05 13:08:33+00:00,2014-01-08 18:23:13+00:00,2014-01-08 18:23:13+00:00,"3100 WEST TERRACE DR, AUSTIN, TX",3100,WEST TERRACE,AUSTIN,78757,TRAVIS,3111573.96091021,10098951.4953131,30.34575332,-97.74940605,"(30.34575332, -97.74940605)",0,525N,MJ29
1256,14-00003475,ARR Missed Recycling,Phone,Closed,2014-01-08 18:24:36+00:00,2014-01-06 17:07:00+00:00,2014-01-08 18:24:37+00:00,2014-01-08 18:24:36+00:00,"5616 BALLENTON LN, AUSTIN, TX",5616,BALLENTON,AUSTIN,78739,TRAVIS,3071673.17752025,10042400.8114047,30.19278582,-97.87982312,"(30.19278582, -97.87982312)",0,641Z,MB16
1257,14-00002532,ARR Missed Yard Trimmings /Organics,Phone,Closed,2014-01-08 18:26:22+00:00,2014-01-05 10:34:30+00:00,2014-01-08 18:26:22+00:00,2014-01-08 18:26:22+00:00,"905 MAUFRAIS ST, AUSTIN, TX",905,MAUFRAIS,AUSTIN,78703,TRAVIS,3109518.19615636,10074024.2445901,30.27736291,-97.75775102,"(30.27736291, -97.75775102)",0,584R,MH23
1258,14-00003469,ARR Missed Recycling,Phone,Closed,2014-01-08 18:27:01+00:00,2014-01-06 16:58:55+00:00,2014-01-08 18:27:01+00:00,2014-01-08 18:27:01+00:00,"7916 BETTIS TROPHY DR, AUSTIN, TX",7916,BETTIS TROPHY,AUSTIN,78739,TRAVIS,3059916.10014211,10043608.6029848,30.19681348,-97.91694475,"(30.19681348, -97.91694475)",0,641W,MA16
1259,14-00003467,ARR Missed Recycling,Phone,Closed,2014-01-08 18:29:53+00:00,2014-01-06 16:56:45+00:00,2014-01-08 18:29:54+00:00,2014-01-08 18:29:53+00:00,"1109 CANON YEOMANS TRL, AUSTIN, TX",1109,CANON YEOMANS,AUSTIN,78748,TRAVIS,3088557.25293013,10028715.5738019,30.15413189,-97.82737099,"(30.15413189, -97.82737099)",0,703A,ME12
1260,14-00002287,ARR Missed Recycling,Phone,Closed,2014-01-08 18:30:48+00:00,2014-01-04 17:15:18+00:00,2014-01-08 18:30:48+00:00,2014-01-08 18:30:48+00:00,"1123 LINDEN ST, AUSTIN, TX",1123,LINDEN,AUSTIN,78702,TRAVIS,3126606.36458533,10070796.1858211,30.26739036,-97.70387307,"(30.26739036, -97.70387307)",0,586W,ML22
1261,14-00003460,ARR Missed Recycling,Phone,Closed,2014-01-08 18:30:57+00:00,2014-01-06 16:54:07+00:00,2014-01-08 18:30:57+00:00,2014-01-08 18:30:57+00:00,"11712 BRUCE JENNER LN, AUSTIN, TX",11712,BRUCE JENNER,AUSTIN,78748,TRAVIS,3082839.20447226,10027715.6642892,30.15173613,-97.84552872,"(30.15173613, -97.84552872)",0,702C,MD12
1262,14-00002278,ARR Missed Recycling,Phone,Closed,2014-01-08 18:33:02+00:00,2014-01-04 17:07:14+00:00,2014-01-08 18:33:03+00:00,2014-01-08 18:33:02+00:00,"1804 HOLLY ST, AUSTIN, TX",1804,HOLLY,AUSTIN,78702,TRAVIS,3119583.74850634,10065631.1401567,30.25364696,-97.72649546,"(30.25364696, -97.72649546)",0,615G,MK21
1263,14-00002203,ARR Missed Recycling,Phone,Closed,2014-01-08 18:35:31+00:00,2014-01-04 15:25:04+00:00,2014-01-08 18:35:31+00:00,2014-01-08 18:35:31+00:00,"1208 FAIRFIELD DR, AUSTIN, TX",1208,FAIRFIELD,AUSTIN,78758,TRAVIS,3123635.79821287,10104388.1675819,30.35992186,-97.71077177,"(30.35992186, -97.71077177)",0,525H,MK30
1264,14-00003447,ARR Missed Yard Trimmings /Organics,Phone,Closed,2014-01-08 18:36:26+00:00,2014-01-06 16:48:57+00:00,2014-01-08 18:36:26+00:00,2014-01-08 18:36:26+00:00,"9011 BILL HICKCOCK PASS, AUSTIN, TX",9011,BILL HICKCOCK,AUSTIN,78748,TRAVIS,3092423.65016774,10038270.2211257,30.18015625,-97.81445666,"(30.18015625, -97.81445666)",0,673F,ME15
1265,14-00002131,ARR Missed Recycling,Phone,Closed,2014-01-08 18:36:41+00:00,2014-01-04 13:39:24+00:00,2014-01-08 18:36:42+00:00,2014-01-08 18:36:41+00:00,"6001 JAIN LN B, AUSTIN, TX",6001,JAIN,AUSTIN,78721,TRAVIS,3133280.33638036,10068403.1698066,30.26037695,-97.68291891,"(30.26037695, -97.68291891)",0,616C,MM21
1266,14-00003705,ARR Missed Yard Trimmings /Organics,Phone,Closed,2014-01-08 18:37:22+00:00,2014-01-07 07:09:39+00:00,2014-01-08 18:37:23+00:00,2014-01-08 18:37:22+00:00,"1100 BENTWOOD RD, AUSTIN, TX",1100,BENTWOOD,AUSTIN,78722,TRAVIS,3123223.24999942,10083967.7995803,30.30381632,-97.71360411,"(30.30381632, -97.71360411)",0,555V,MK25
1267,14-00003438,ARR Missed Yard Trimmings /Organics,Phone,Closed,2014-01-08 18:37:41+00:00,2014-01-06 16:43:02+00:00,2014-01-08 18:37:41+00:00,2014-01-08 18:37:41+00:00,"9500 LINKMEADOW DR, AUSTIN, TX",9500,LINKMEADOW,AUSTIN,78748,TRAVIS,3084743.10445661,10039737.1854692,30.1846646,-97.8386537,"(30.1846646, -97.8386537)",0,672H,MD15
1268,14-00002099,ARR Missed Recycling,Phone,Closed,2014-01-08 18:38:26+00:00,2014-01-04 12:58:41+00:00,2014-01-08 18:38:27+00:00,2014-01-08 18:38:26+00:00,"3110 ALICE AVE, AUSTIN, TX",3110,ALICE,AUSTIN,78617,TRAVIS,3147895.67117145,10048420.889759,30.20448441,-97.63817302,"(30.20448441, -97.63817302)",0,647Q,MP17
1269,14-00002095,ARR Missed Recycling,Phone,Closed,2014-01-08 18:39:57+00:00,2014-01-04 12:51:18+00:00,2014-01-08 18:39:57+00:00,2014-01-08 18:39:57+00:00,"5803 NUCKOLS CROSSING RD, AUSTIN, TX",5803,NUCKOLS CROSSING,AUSTIN,78744,TRAVIS,3115181.02858524,10041601.3994585,30.18787609,-97.74220851,"(30.18787609, -97.74220851)",0,675A,MJ15
1270,14-00003434,ARR Missed Yard Trimmings /Organics,Phone,Closed,2014-01-08 18:41:37+00:00,2014-01-06 16:41:57+00:00,2014-01-08 18:41:38+00:00,2014-01-08 18:41:37+00:00,"2104 E MARTIN LUTHER KING JR BLVD, AUSTIN, TX",2104,MARTIN LUTHER KING JR,AUSTIN,78722,TRAVIS,3121772.88689741,10075353.839862,30.28023179,-97.71884028,"(30.28023179, -97.71884028)",0,585M,MK23
1271,14-00003430,ARR Missed Recycling,Phone,Closed,2014-01-08 18:47:30+00:00,2014-01-06 16:40:52+00:00,2014-01-08 18:47:30+00:00,2014-01-08 18:47:30+00:00,"2205 RIKER RIDGE TRL, AUSTIN, TX",2205,RIKER RIDGE,AUSTIN,78748,TRAVIS,3084541.41262894,10029194.8538492,30.15569746,-97.84003965,"(30.15569746, -97.84003965)",0,702D,MD12
1272,14-00004089,ARR Missed Recycling,Phone,Closed,2014-01-08 18:47:58+00:00,2014-01-07 15:56:41+00:00,2014-01-08 18:47:58+00:00,2014-01-08 18:47:58+00:00,"2001 FARO DR, AUSTIN, TX",2001,FARO,AUSTIN,78741,TRAVIS,3124165.45175143,10056917.0701288,30.22939752,-97.7126385,"(30.22939752, -97.7126385)",0,615Z,MK19
1273,14-00003423,ARR Missed Recycling,Phone,Closed,2014-01-08 18:49:18+00:00,2014-01-06 16:35:21+00:00,2014-01-08 18:49:19+00:00,2014-01-08 18:49:18+00:00,"10912 STRAND ST, AUSTIN, TX",10912,STRAND,AUSTIN,78748,TRAVIS,3083161.78615711,10033389.625321,30.16731331,-97.84410671,"(30.16731331, -97.84410671)",0,672U,MD13
1274,14-00004012,ARR Missed Yard Trimmings /Organics,Phone,Closed,2014-01-08 18:50:41+00:00,2014-01-07 13:49:10+00:00,2014-01-08 18:50:42+00:00,2014-01-08 18:50:41+00:00,"2311 BURLESON RD, AUSTIN, TX",2311,BURLESON,AUSTIN,78741,TRAVIS,3116826.17683176,10057348.0778336,30.23105555,-97.73583934,"(30.23105555, -97.73583934)",0,615X,MJ19
1275,14-00003418,ARR Missed Recycling,Phone,Closed,2014-01-08 18:52:02+00:00,2014-01-06 16:32:43+00:00,2014-01-08 18:52:03+00:00,2014-01-08 18:52:02+00:00,"12401 GUN METAL DR, AUSTIN, TX",12401,GUN METAL,AUSTIN,78739,TRAVIS,3078825.31507889,10027398.139059,30.15110946,-97.85824728,"(30.15110946, -97.85824728)",0,702B,MC12
1276,14-00002025,ARR Missed Recycling,Phone,Closed,2014-01-08 18:52:05+00:00,2014-01-04 11:09:30+00:00,2014-01-08 18:52:06+00:00,2014-01-08 18:52:05+00:00,"919 WEST LYNN ST, AUSTIN, TX",919,WEST LYNN,AUSTIN,78703,TRAVIS,3108763.82177599,10074474.5021964,30.2786486,-97.76010722,"(30.2786486, -97.76010722)",0,584R,MH23
